,date,category_name,name,disc_price,merchant,brand,day_week,month_number,month,day,week_number
8778,2017-08-01,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),329.99,Bestbuy.com,Sony,Tuesday,8,August,1,31
8779,2017-08-01,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),329.99,Bestbuy.com,Sony,Tuesday,8,August,1,31
8780,2017-10-10,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),349.99,Bestbuy.com,Sony,Tuesday,10,October,10,41
8781,2017-06-29,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),349.99,Bestbuy.com,Sony,Thursday,6,June,29,26
8782,2017-03-15,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),349.99,Bestbuy.com,Sony,Wednesday,3,March,15,11
8783,2017-03-10,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),349.99,Bestbuy.com,Sony,Friday,3,March,10,10
8784,2017-07-26,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),399.99,Bestbuy.com,Sony,Wednesday,7,July,26,30
8785,2017-06-01,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),399.99,Bestbuy.com,Sony,Thursday,6,June,1,22
8786,2017-06-01,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),399.99,Bestbuy.com,Sony,Thursday,6,June,1,22
8787,2017-05-01,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),399.99,Bestbuy.com,Sony,Monday,5,May,1,18
8788,2017-05-09,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),399.99,Bestbuy.com,Sony,Tuesday,5,May,9,19
8789,2017-03-30,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),399.99,Bestbuy.com,Sony,Thursday,3,March,30,13
8790,2017-03-04,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),399.99,Bestbuy.com,Sony,Saturday,3,March,4,9
8791,2017-08-30,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),299.99,Bestbuy.com,Sony,Wednesday,8,August,30,35
8792,2017-09-18,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),299.99,Bestbuy.com,Sony,Monday,9,September,18,38
8793,2017-08-28,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),299.99,Bestbuy.com,Sony,Monday,8,August,28,35
8794,2017-08-28,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),298.0,ebay.com,Sony,Monday,8,August,28,35
8795,2017-07-24,"headphone, earbud, ear",Sony MDR-1000X/C Wireless Bluetooth Noise Cancelling Hi-Fi Headphones (Certified Refurbished),300.0,ebay.com,Sony,Monday,7,July,24,30
8796,2017-11-16,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",136.08,Walmart.com,Pyle,Thursday,11,November,16,46
8797,2017-10-30,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",136.08,Walmart.com,Pyle,Monday,10,October,30,44
8798,2017-10-28,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",136.08,Walmart.com,Pyle,Saturday,10,October,28,43
8799,2017-11-11,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",136.08,Walmart.com,Pyle,Saturday,11,November,11,45
8800,2017-10-25,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",176.24,Walmart.com,Pyle,Wednesday,10,October,25,43
8801,2017-10-21,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",181.67,Walmart.com,Pyle,Saturday,10,October,21,42
8802,2017-09-17,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",169.29,Walmart.com,Pyle,Sunday,9,September,17,37
8803,2017-09-08,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",169.29,Walmart.com,Pyle,Friday,9,September,8,36
8804,2017-07-23,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",169.29,Walmart.com,Pyle,Sunday,7,July,23,29
8805,2017-10-10,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",150.99,Bestbuy.com,Pyle,Tuesday,10,October,10,41
8806,2017-08-29,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",151.99,Bestbuy.com,Pyle,Tuesday,8,August,29,35
8807,2017-08-12,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",151.99,Bestbuy.com,Pyle,Saturday,8,August,12,32
8808,2017-07-31,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",151.99,Bestbuy.com,Pyle,Monday,7,July,31,31
8809,2017-08-01,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",151.99,Bestbuy.com,Pyle,Tuesday,8,August,1,31
8810,2017-07-26,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",159.99,Bestbuy.com,Pyle,Wednesday,7,July,26,30
8811,2017-06-01,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",159.99,Bestbuy.com,Pyle,Thursday,6,June,1,22
8812,2017-05-09,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",159.99,Bestbuy.com,Pyle,Tuesday,5,May,9,19
8813,2017-05-01,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",159.99,Bestbuy.com,Pyle,Monday,5,May,1,18
8814,2017-05-18,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",159.99,Bestbuy.com,Pyle,Thursday,5,May,18,20
8815,2017-04-04,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",159.99,Bestbuy.com,Pyle,Tuesday,4,April,4,14
8816,2017-03-30,"car, speaker, subwoofer","PYLE - 8 Single-Voice-Coil 4-Ohm Subwoofer with Integrated Amplifier - Black""",159.99,Bestbuy.com,Pyle,Thursday,3,March,30,13
8817,2017-08-25,"monitor, computer",VG939SM 19 Ergonomic LED LCD Multimedia Display,189.99,Walmart.com,ViewSonic,Friday,8,August,25,34
8818,2017-11-03,"monitor, computer",VG939SM 19 Ergonomic LED LCD Multimedia Display,164.53,Walmart.com,ViewSonic,Friday,11,November,3,44
8819,2017-12-12,"monitor, computer",VG939SM 19 Ergonomic LED LCD Multimedia Display,167.58,Walmart.com,ViewSonic,Tuesday,12,December,12,50
8820,2017-11-12,"monitor, computer",VG939SM 19 Ergonomic LED LCD Multimedia Display,165.11,Walmart.com,ViewSonic,Sunday,11,November,12,45
8821,2017-11-09,"monitor, computer",VG939SM 19 Ergonomic LED LCD Multimedia Display,165.11,Walmart.com,ViewSonic,Thursday,11,November,9,45
8822,2017-07-23,"monitor, computer",VG939SM 19 Ergonomic LED LCD Multimedia Display,170.9,Walmart.com,ViewSonic,Sunday,7,July,23,29
8823,2017-10-10,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Tuesday,10,October,10,41
8824,2017-09-06,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Wednesday,9,September,6,36
8825,2017-08-30,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Wednesday,8,August,30,35
8826,2017-08-23,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Wednesday,8,August,23,34
8827,2017-07-31,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Monday,7,July,31,31
8828,2017-08-01,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Tuesday,8,August,1,31
8829,2017-07-26,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Wednesday,7,July,26,30
8830,2017-06-01,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Thursday,6,June,1,22
8831,2017-06-01,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Thursday,6,June,1,22
8832,2017-05-09,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Tuesday,5,May,9,19
8833,2017-05-01,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Monday,5,May,1,18
8834,2017-03-30,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Thursday,3,March,30,13
8835,2017-03-15,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Wednesday,3,March,15,11
8836,2017-03-10,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Friday,3,March,10,10
8837,2017-03-04,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,69.0,Bestbuy.com,Apple,Saturday,3,March,4,9
8838,2017-10-10,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Tuesday,10,October,10,41
8839,2017-09-06,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Wednesday,9,September,6,36
8840,2017-08-30,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Wednesday,8,August,30,35
8841,2017-08-23,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Wednesday,8,August,23,34
8842,2017-07-31,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Monday,7,July,31,31
8843,2017-08-01,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Tuesday,8,August,1,31
8844,2017-07-26,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Wednesday,7,July,26,30
8845,2017-07-09,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Sunday,7,July,9,27
8846,2017-07-07,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Friday,7,July,7,27
8847,2017-06-01,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Thursday,6,June,1,22
8848,2017-06-01,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Thursday,6,June,1,22
8849,2017-05-09,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Tuesday,5,May,9,19
8850,2017-05-01,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Monday,5,May,1,18
8851,2017-03-15,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Wednesday,3,March,15,11
8852,2017-03-10,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Friday,3,March,10,10
8853,2017-03-04,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,58.99,Bestbuy.com,Apple,Saturday,3,March,4,9
8854,2017-03-30,"computer, charger, laptop",Apple MNF72LL/A 61W USB-C Power Adapter,51.99,Bestbuy.com,Apple,Thursday,3,March,30,13
8855,2017-10-11,"car, speaker, subwoofer",iSimple - TranzIt Bluetooth Factory Radio Module - Black,68.95,ebay.com,Isimple,Wednesday,10,October,11,41
8856,2017-08-24,"car, speaker, subwoofer",iSimple - TranzIt Bluetooth Factory Radio Module - Black,68.95,ebay.com,Isimple,Thursday,8,August,24,34
8857,2017-09-27,"car, speaker, subwoofer",iSimple - TranzIt Bluetooth Factory Radio Module - Black,68.5,ebay.com,Isimple,Wednesday,9,September,27,39
8858,2017-08-24,"car, speaker, subwoofer",iSimple - TranzIt Bluetooth Factory Radio Module - Black,75.55,ebay.com,Isimple,Thursday,8,August,24,34
8859,2017-08-24,"car, speaker, subwoofer",iSimple - TranzIt Bluetooth Factory Radio Module - Black,83.95,ebay.com,Isimple,Thursday,8,August,24,34
8860,2017-08-24,"car, speaker, subwoofer",iSimple - TranzIt Bluetooth Factory Radio Module - Black,70.25,ebay.com,Isimple,Thursday,8,August,24,34
8861,2017-08-24,"car, speaker, subwoofer",iSimple - TranzIt Bluetooth Factory Radio Module - Black,89.99,ebay.com,Isimple,Thursday,8,August,24,34
8862,2017-08-24,"car, speaker, subwoofer",iSimple - TranzIt Bluetooth Factory Radio Module - Black,69.99,ebay.com,Isimple,Thursday,8,August,24,34
8863,2017-08-22,"car, speaker, subwoofer",iSimple - TranzIt Bluetooth Factory Radio Module - Black,69.99,ebay.com,Isimple,Tuesday,8,August,22,34
8864,2017-08-22,"car, speaker, subwoofer",iSimple - TranzIt Bluetooth Factory Radio Module - Black,67.95,ebay.com,Isimple,Tuesday,8,August,22,34
8865,2017-08-22,"car, speaker, subwoofer",iSimple - TranzIt Bluetooth Factory Radio Module - Black,69.95,ebay.com,Isimple,Tuesday,8,August,22,34
8866,2017-08-31,"screen, projector, projection",ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen,404.99,Bestbuy.com,Elite Screens,Thursday,8,August,31,35
8867,2017-07-31,"screen, projector, projection",ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen,404.99,Bestbuy.com,Elite Screens,Monday,7,July,31,31
8868,2017-08-01,"screen, projector, projection",ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen,404.99,Bestbuy.com,Elite Screens,Tuesday,8,August,1,31
8869,2017-08-31,"screen, projector, projection",ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen,359.99,Bestbuy.com,Elite Screens,Thursday,8,August,31,35
8870,2017-07-31,"screen, projector, projection",ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen,359.99,Bestbuy.com,Elite Screens,Monday,7,July,31,31
8871,2017-08-01,"screen, projector, projection",ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen,359.99,Bestbuy.com,Elite Screens,Tuesday,8,August,1,31
8872,2017-09-08,"screen, projector, projection",ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen,423.99,Bestbuy.com,Elite Screens,Friday,9,September,8,36
8873,2017-09-13,"screen, projector, projection",ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen,423.99,Bestbuy.com,Elite Screens,Wednesday,9,September,13,37
8874,2017-09-08,"screen, projector, projection",ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen,475.99,Bestbuy.com,Elite Screens,Friday,9,September,8,36
8875,2017-09-13,"screen, projector, projection",ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen,475.99,Bestbuy.com,Elite Screens,Wednesday,9,September,13,37
8876,2017-12-08,"player, home, audio",Zoom - H1 Handy Recorder - Black,124.98,bhphotovideo.com,Zoom,Friday,12,December,8,49
8877,2017-12-08,"player, home, audio",Zoom - H1 Handy Recorder - Black,124.98,bhphotovideo.com,Zoom,Friday,12,December,8,49
8878,2017-12-06,"player, home, audio",Zoom - H1 Handy Recorder - Black,124.98,bhphotovideo.com,Zoom,Wednesday,12,December,6,49
8879,2017-11-18,"player, home, audio",Zoom - H1 Handy Recorder - Black,124.98,bhphotovideo.com,Zoom,Saturday,11,November,18,46
8880,2017-10-17,"player, home, audio",Zoom - H1 Handy Recorder - Black,124.98,bhphotovideo.com,Zoom,Tuesday,10,October,17,42
8881,2017-09-22,"player, home, audio",Zoom - H1 Handy Recorder - Black,124.98,bhphotovideo.com,Zoom,Friday,9,September,22,38
8882,2017-08-22,"player, home, audio",Zoom - H1 Handy Recorder - Black,124.98,bhphotovideo.com,Zoom,Tuesday,8,August,22,34
8883,2017-08-19,"player, home, audio",Zoom - H1 Handy Recorder - Black,124.98,bhphotovideo.com,Zoom,Saturday,8,August,19,33
8884,2017-12-08,"player, home, audio",Zoom - H1 Handy Recorder - Black,159.95,bhphotovideo.com,Zoom,Friday,12,December,8,49
8885,2017-12-08,"player, home, audio",Zoom - H1 Handy Recorder - Black,159.95,bhphotovideo.com,Zoom,Friday,12,December,8,49
8886,2017-12-06,"player, home, audio",Zoom - H1 Handy Recorder - Black,159.95,bhphotovideo.com,Zoom,Wednesday,12,December,6,49
8887,2017-10-17,"player, home, audio",Zoom - H1 Handy Recorder - Black,159.95,bhphotovideo.com,Zoom,Tuesday,10,October,17,42
8888,2017-09-22,"player, home, audio",Zoom - H1 Handy Recorder - Black,159.95,bhphotovideo.com,Zoom,Friday,9,September,22,38
8889,2017-08-22,"player, home, audio",Zoom - H1 Handy Recorder - Black,159.95,bhphotovideo.com,Zoom,Tuesday,8,August,22,34
8890,2017-08-19,"player, home, audio",Zoom - H1 Handy Recorder - Black,159.95,bhphotovideo.com,Zoom,Saturday,8,August,19,33
8891,2017-12-08,"player, home, audio",Zoom - H1 Handy Recorder - Black,214.95,bhphotovideo.com,Zoom,Friday,12,December,8,49
8892,2017-12-08,"player, home, audio",Zoom - H1 Handy Recorder - Black,214.95,bhphotovideo.com,Zoom,Friday,12,December,8,49
8893,2017-12-06,"player, home, audio",Zoom - H1 Handy Recorder - Black,214.95,bhphotovideo.com,Zoom,Wednesday,12,December,6,49
8894,2017-10-17,"player, home, audio",Zoom - H1 Handy Recorder - Black,214.95,bhphotovideo.com,Zoom,Tuesday,10,October,17,42
8895,2017-09-22,"player, home, audio",Zoom - H1 Handy Recorder - Black,214.95,bhphotovideo.com,Zoom,Friday,9,September,22,38
8896,2017-08-22,"player, home, audio",Zoom - H1 Handy Recorder - Black,214.95,bhphotovideo.com,Zoom,Tuesday,8,August,22,34
8897,2017-08-19,"player, home, audio",Zoom - H1 Handy Recorder - Black,214.95,bhphotovideo.com,Zoom,Saturday,8,August,19,33
8898,2017-12-07,"player, home, audio",Zoom - H1 Handy Recorder - Black,99.99,bhphotovideo.com,Zoom,Thursday,12,December,7,49
8899,2017-12-07,"player, home, audio",Zoom - H1 Handy Recorder - Black,99.99,bhphotovideo.com,Zoom,Thursday,12,December,7,49
8900,2017-12-05,"player, home, audio",Zoom - H1 Handy Recorder - Black,99.99,bhphotovideo.com,Zoom,Tuesday,12,December,5,49
8901,2017-11-18,"player, home, audio",Zoom - H1 Handy Recorder - Black,99.99,bhphotovideo.com,Zoom,Saturday,11,November,18,46
8902,2017-10-23,"player, home, audio",Zoom - H1 Handy Recorder - Black,99.99,bhphotovideo.com,Zoom,Monday,10,October,23,43
8903,2017-10-17,"player, home, audio",Zoom - H1 Handy Recorder - Black,99.99,bhphotovideo.com,Zoom,Tuesday,10,October,17,42
8904,2017-08-29,"player, home, audio",Zoom - H1 Handy Recorder - Black,99.99,bhphotovideo.com,Zoom,Tuesday,8,August,29,35
8905,2017-08-22,"player, home, audio",Zoom - H1 Handy Recorder - Black,99.99,bhphotovideo.com,Zoom,Tuesday,8,August,22,34
8906,2017-08-19,"player, home, audio",Zoom - H1 Handy Recorder - Black,99.99,bhphotovideo.com,Zoom,Saturday,8,August,19,33
8907,2017-12-07,"player, home, audio",Zoom - H1 Handy Recorder - Black,174.95,bhphotovideo.com,Zoom,Thursday,12,December,7,49
8908,2017-12-07,"player, home, audio",Zoom - H1 Handy Recorder - Black,174.95,bhphotovideo.com,Zoom,Thursday,12,December,7,49
8909,2017-12-05,"player, home, audio",Zoom - H1 Handy Recorder - Black,174.95,bhphotovideo.com,Zoom,Tuesday,12,December,5,49
8910,2017-11-18,"player, home, audio",Zoom - H1 Handy Recorder - Black,174.95,bhphotovideo.com,Zoom,Saturday,11,November,18,46
8911,2017-10-23,"player, home, audio",Zoom - H1 Handy Recorder - Black,174.95,bhphotovideo.com,Zoom,Monday,10,October,23,43
8912,2017-10-17,"player, home, audio",Zoom - H1 Handy Recorder - Black,174.95,bhphotovideo.com,Zoom,Tuesday,10,October,17,42
8913,2017-08-29,"player, home, audio",Zoom - H1 Handy Recorder - Black,174.95,bhphotovideo.com,Zoom,Tuesday,8,August,29,35
8914,2017-08-22,"player, home, audio",Zoom - H1 Handy Recorder - Black,174.95,bhphotovideo.com,Zoom,Tuesday,8,August,22,34
8915,2017-08-19,"player, home, audio",Zoom - H1 Handy Recorder - Black,174.95,bhphotovideo.com,Zoom,Saturday,8,August,19,33
8916,2017-12-07,"player, home, audio",Zoom - H1 Handy Recorder - Black,194.95,bhphotovideo.com,Zoom,Thursday,12,December,7,49
8917,2017-12-07,"player, home, audio",Zoom - H1 Handy Recorder - Black,194.95,bhphotovideo.com,Zoom,Thursday,12,December,7,49
8918,2017-12-05,"player, home, audio",Zoom - H1 Handy Recorder - Black,194.95,bhphotovideo.com,Zoom,Tuesday,12,December,5,49
8919,2017-11-18,"player, home, audio",Zoom - H1 Handy Recorder - Black,194.95,bhphotovideo.com,Zoom,Saturday,11,November,18,46
8920,2017-10-23,"player, home, audio",Zoom - H1 Handy Recorder - Black,194.95,bhphotovideo.com,Zoom,Monday,10,October,23,43
8921,2017-10-17,"player, home, audio",Zoom - H1 Handy Recorder - Black,194.95,bhphotovideo.com,Zoom,Tuesday,10,October,17,42
8922,2017-08-29,"player, home, audio",Zoom - H1 Handy Recorder - Black,194.95,bhphotovideo.com,Zoom,Tuesday,8,August,29,35
8923,2017-08-22,"player, home, audio",Zoom - H1 Handy Recorder - Black,194.95,bhphotovideo.com,Zoom,Tuesday,8,August,22,34
8924,2017-08-19,"player, home, audio",Zoom - H1 Handy Recorder - Black,194.95,bhphotovideo.com,Zoom,Saturday,8,August,19,33
8925,2017-11-16,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,44.69,Walmart.com,Pioneer,Thursday,11,November,16,46
8926,2017-10-28,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,44.69,Walmart.com,Pioneer,Saturday,10,October,28,43
8927,2017-10-25,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,44.69,Walmart.com,Pioneer,Wednesday,10,October,25,43
8928,2017-10-21,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,44.69,Walmart.com,Pioneer,Saturday,10,October,21,42
8929,2017-11-16,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,38.95,Walmart.com,Pioneer,Thursday,11,November,16,46
8930,2017-10-23,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,48.22,Walmart.com,Pioneer,Monday,10,October,23,43
8931,2017-10-24,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,45.74,Walmart.com,Pioneer,Tuesday,10,October,24,43
8932,2017-09-07,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,37.57,Walmart.com,Pioneer,Thursday,9,September,7,36
8933,2017-07-23,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,49.98,Walmart.com,Pioneer,Sunday,7,July,23,29
8934,2017-07-23,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,37.68,Walmart.com,Pioneer,Sunday,7,July,23,29
8935,2017-06-01,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,45.99,Bestbuy.com,Pioneer,Thursday,6,June,1,22
8936,2017-05-18,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,45.99,Bestbuy.com,Pioneer,Thursday,5,May,18,20
8937,2017-05-09,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,79.99,Bestbuy.com,Pioneer,Tuesday,5,May,9,19
8938,2017-04-04,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,79.99,Bestbuy.com,Pioneer,Tuesday,4,April,4,14
8939,2017-03-10,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,79.99,Bestbuy.com,Pioneer,Friday,3,March,10,10
8940,2017-03-04,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,79.99,Bestbuy.com,Pioneer,Saturday,3,March,4,9
8941,2017-03-03,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,79.99,Bestbuy.com,Pioneer,Friday,3,March,3,9
8942,2017-05-09,"car, speaker, subwoofer",Pioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,71.99,Bestbuy.com,Pioneer,Tuesday,5,May,9,19
